Date,gdpr1,gdpr2,cpi,bond20yr,bond30yr,fedfunds,cpir,wpir,unemp,employ
2010-06-29,15642.867088676683,15600.187110161889,2.1723238418190935,3.7526000424452812,3.909552045304113,0.10287092685028207,1.6344984969917644,6.891478409860249,9.401682849007823,130539.02055041374
2010-06-30,15645.995338948786,15602.890527174544,2.172153144432974,3.7457515720872347,3.909467673999179,0.09615500320053641,1.6355670391507275,6.860766211836366,9.400882660081987,130524.48810679483
2010-07-01,15669.012066719544,15637.798059726634,2.1771854218472484,3.724978416931672,3.9238504148632183,0.09807697200082734,1.6134193983919842,6.985502327969455,9.383436240380242,130625.42848084461
2010-07-02,15672.147416494638,15640.846596581112,2.177034597144072,3.719763720033161,3.9250540516018155,0.0919233762807636,1.614522081250596,6.955537092800999,9.382388740466263,130611.64170521121
2010-07-06,15683.73646148737,15654.321367031398,2.176534643107061,3.7068451813581276,3.93533090454016,0.07173275957724133,1.6190110380429918,6.8454732742628694,9.377433212985366,130561.19905271992
2010-07-07,15686.208916145473,15657.917696360619,2.1764355802285054,3.7054900426158315,3.9390246728070575,0.06807563989690536,1.6201319184361263,6.821477218239152,9.376116540482107,130549.90905075398
2010-07-08,15688.442970182225,15661.567765225967,2.176346688322144,3.704819620495758,3.943058377969589,0.06507191654997527,1.6212433555001033,6.799256433945548,9.374818792514946,130539.18783915251
2010-07-09,15690.40851250778,15665.25311717182,2.1762677538864867,3.7047915320182976,3.9473712479522187,0.06276034474792601,1.6223407665418978,6.77895927668581,9.373566426702011,130529.04706264204
2010-07-12,15694.437905135237,15676.341543864295,2.1760876612822506,3.708062149031104,3.9613388090887933,0.0602687700386567,1.6255034624327807,6.730752005466918,9.37034882732419,130502.15241990067
2010-07-13,15695.090050847983,15679.991180607636,2.1760452489367252,3.7100818910761895,3.9661126282797827,0.0609813947683764,1.626499928470623,6.7191724157967245,9.369543791525588,130494.3557281452
2010-07-14,15695.371572512988,15683.590487656187,2.176010882118389,3.712462375906454,3.9708297459429573,0.062478555684999146,1.6274606869507093,6.7099070179486375,9.368914516925829,130487.12859663788
2010-07-15,15695.273224834127,15687.124336254614,2.1759840406098627,3.715136427542511,3.975419895636797,0.06475692046370002,1.6283820429787452,6.702960513308101,9.36848447442154,130480.45639102554
2010-07-16,15694.78980202278,15690.578442421796,2.175964170816595,3.7180344369599676,3.979812964869181,0.06780572124397878,1.6292606451429243,6.698313324277994,9.368275572790804,130474.3209135345
2010-07-19,15691.038383639398,15700.333307988703,2.175940485102503,3.727351526321562,3.9911219704860432,0.0813577271690139,1.6316126409652196,6.697622043631043,9.369165953675619,130458.90585639367
2010-07-20,15689.044266473566,15703.344360983801,2.1759425171601103,3.7304205859161677,3.994047160235426,0.08723623588254992,1.6322953424210958,6.7015168971660035,9.370020649784877,130454.67492251816
2010-07-21,15686.699909163479,15706.21865107213,2.175948473108361,3.733349205730637,3.996445468609104,0.0937251797981012,1.63292539319283,6.707278361698471,9.371174124185371,130450.84736006407
2010-07-22,15684.023907750094,15708.947867298473,2.17595773326848,3.736065393247596,3.998258703821508,0.10077339683482442,1.6335024708171582,6.714761906802133,9.372634183631012,130447.39041806583
2010-07-23,15681.03836127416,15711.524758021917,2.17596968980717,3.7384988360500784,3.9994324060820317,0.10832433330616487,1.6340268758528294,6.723807552678156,9.374405750499934,130444.2701470893
2010-07-26,15670.49278043612,15718.284687159814,2.1760159656852993,3.7434366868470135,3.998636878362031,0.13335876906112495,1.635296732763995,6.758527724336218,9.381594225848232,130436.5793116007
2010-07-27,15666.55112266092,15720.200602850195,2.1760330777541323,3.7440892822962755,3.9967975046389457,0.14226716651567126,1.6356263899746624,6.771984195683643,9.384601625519249,130434.45456322687
2010-07-28,15662.453541176219,15721.943379033117,2.1760502313285817,3.744152095552514,3.9941168392878783,0.1513351811642259,1.6359145961630626,6.7860435791267,9.38790061603034,130432.49094276433
2010-07-29,15658.237091805579,15723.511755043299,2.1760670082725553,3.7435761205411113,3.990571068850165,0.1604867663172644,1.6361655089262581,6.80049770241742,9.391478524731092,130430.65447343736
2010-07-30,15653.940068820415,15724.905348092094,2.1760830377923512,3.7423174920371918,3.9861425156530874,0.16964506676075228,1.6363838768267958,6.815138256357126,9.395320007361098,130428.91224821028
2010-08-02,15660.225421899666,15751.363100235338,2.178964324538916,3.5708891070173743,3.910933668782117,0.21294980145754272,1.612963928568204,6.960480634410351,9.392372668618307,130512.54804547034
2010-08-03,15655.99946103458,15752.06956159855,2.178974695677074,3.56657530534624,3.9029251192071555,0.22137606166066087,1.6131100052656948,6.973858113525956,9.397067678188325,130510.88365085368
2010-08-04,15651.888560887384,15752.6107286339,2.178983258741476,3.5614472361815652,3.894041941667242,0.22943833940042194,1.6132546241089152,6.986454299224486,9.401915932589825,130509.17320037825
2010-08-05,15647.929776318659,15752.990396447522,2.1789899675608715,3.5554975474400305,3.884305282060356,0.2370701757199255,1.6134050670272702,6.998104251313444,9.406890277240938,130507.39476898558
2010-08-06,15644.158532666837,15753.212860843476,2.1789948305290636,3.5487254441129217,3.873742625368993,0.24420920815692837,1.6135688065045393,7.008656564634887,9.41196249650276,130505.52878172592
2010-08-09,15634.29214607539,15752.986340898273,2.178999207184426,3.5235645533989177,3.8374647011911174,0.26211921673654404,1.6142156633817342,7.032444507124851,9.427474691082644,130499.2463951925
2010-08-10,15631.580093636403,15752.63104458529,2.1789977902482893,3.513624663329481,3.8239927406386314,0.2667647142697762,1.6145082201882937,7.037407548682558,9.4326456911751,130496.88353372377
2010-08-11,15629.19597769387,15752.145642551235,2.1789953076669173,3.5029546961007374,3.8099197084607597,0.2706856733759243,1.6148513478563649,7.040760832677014,9.437768297200563,130494.3722183807
2010-08-12,15627.15844866251,15751.536330841018,2.1789920389167743,3.4915912619207723,3.795305953443081,0.27385470642686316,1.6152518606605644,7.0424564795715545,9.442814398402268,130491.7076457946
2010-08-13,15625.482471140138,15750.809462493333,2.1789882942018726,3.4795764236547577,3.780216048626453,0.27625143248363954,1.6157161486653422,7.0424656612978085,9.447756974628193,130488.88735234758
2010-08-16,15622.71515907688,15747.988662909644,2.178977654501131,3.4401184848370345,3.7327888426300793,0.2787118744689824,1.6175473796125233,7.032369306464195,9.461715566854004,130479.50050189836
