Date,open,high,low,close,adjusted_close,volume,dividend_amount
2015-05-01,222.56,238.75,220.405,226.03,15.0687,30887629,0.0
2015-04-24,206.78,221.88,203.85,218.425,14.5617,20693856,0.0
2015-04-17,210.435,213.0,203.5,206.79,13.786,12865556,0.0
2015-04-10,198.0,211.65,197.5,210.9,14.06,30974693,0.0
2015-04-02,185.85,193.76,181.8,191.0,12.7333,23921074,0.0
2015-03-27,198.5,203.79,181.4,185.0,12.3333,24744778,0.0
2015-03-20,192.0,204.59,189.8,198.08,13.2053,28088482,0.0
2015-03-13,194.39,196.18,187.32,188.68,12.5787,26874878,0.0
2015-03-06,202.7,206.19,192.151,193.88,12.9253,28165809,0.0
2015-02-27,215.66,218.2,201.7,203.34,13.556,29367794,0.0
2015-02-20,205.7,217.6,201.5,217.11,14.474,17829482,0.0
2015-02-13,215.38,220.5,193.28,203.77,13.5847,40472677,0.0
2015-02-06,203.97,225.48,203.3,217.36,14.4907,19047685,0.0
2015-01-30,201.83,208.62,196.5,203.6,13.5733,15720217,0.0
2015-01-23,193.87,203.5,187.04,201.29,13.4193,16215501,0.0
2015-01-16,203.05,207.61,185.0,193.07,12.8713,30799137,0.0
2015-01-09,214.55,216.5,204.21,206.66,13.7773,22622034,0.0
2015-01-02,226.9,227.91,213.26,219.31,14.6207,12881610,0.0
2014-12-26,220.0,228.5,218.26,227.82,15.188,13980772,0.0
2014-12-19,209.29,220.4,192.65,219.29,14.6193,35406001,0.0
2014-12-12,221.54,224.86,204.27,207.0,13.8,39839440,0.0
2014-12-05,241.16,242.47,222.26,223.71,14.914,29756957,0.0
2014-11-28,245.2,249.72,240.64,244.52,16.3013,12051019,0.0
2014-11-21,257.49,259.99,242.17,242.78,16.1853,27490754,0.0
2014-11-14,239.11,258.85,236.8,258.68,17.2453,30737772,0.0
2014-11-07,243.0,247.56,228.5,240.2,16.0133,37451505,0.0
2014-10-31,234.25,244.6,220.31,241.7,16.1133,32040983,0.0
2014-10-24,226.72,237.8,225.51,235.24,15.6827,18720237,0.0
2014-10-17,238.57,238.9628,217.32,227.48,15.1653,43496954,0.0
2014-10-10,259.13,265.54,235.2,236.91,15.794,37532830,0.0
2014-10-03,244.0,256.5,235.65,255.21,17.014,29459990,0.0
2014-09-26,255.0,256.02,244.71,246.6,16.44,26239129,0.0
2014-09-19,274.37,274.4,249.13,259.32,17.288,40436700,0.0
2014-09-12,277.62,285.49,273.66,279.2,18.6133,20932400,0.0
2014-09-05,275.5,291.42,272.51,277.39,18.4927,36062000,0.0
2014-08-29,258.19,272.0,258.19,269.7,17.98,20403100,0.0
2014-08-22,263.25,267.26,251.62,256.78,17.1187,19936100,0.0
2014-08-15,255.48,265.64,254.5801,262.01,17.4673,29354100,0.0
2014-08-08,234.38,256.688,233.27,248.13,16.542,33121300,0.0
2014-08-01,224.25,237.5,221.04,233.27,15.5513,34388400,0.0
2014-07-25,217.25,226.97,216.72,223.57,14.9047,15968100,0.0
2014-07-18,219.99,228.79,213.6,220.0201,14.668,25869300,0.0
2014-07-11,227.5,229.78,214.27,218.13,14.542,26011500,0.0
2014-07-03,239.55,244.49,224.0,229.25,15.2833,22358800,0.0
2014-06-27,229.51,241.88,228.22,239.06,15.9373,32425000,0.0
2014-06-20,206.76,235.54,206.26,229.59,15.306,47077000,0.0
2014-06-13,207.95,209.99,199.251,206.42,13.7613,19835900,0.0
2014-06-06,207.33,210.81,200.396,208.171,13.8781,19071700,0.0
2014-05-30,208.52,214.8,205.26,207.77,13.8513,20109800,0.0
2014-05-23,190.72,207.76,190.0,207.3,13.82,25624500,0.0
2014-05-16,183.87,193.48,179.88,191.56,12.7707,30034300,0.0
2014-05-09,209.48,218.6596,177.22,182.26,12.1507,49514800,0.0
2014-05-02,200.0,214.02,190.5,210.91,14.0607,26788400,0.0
2014-04-25,197.08,219.33,194.0,199.85,13.3233,34850400,0.0
2014-04-17,207.6,208.44,184.32,198.12,13.208,34491300,0.0
2014-04-11,205.81,218.45,198.6,203.78,13.5853,38181400,0.0
2014-04-04,216.5,235.73,206.39,212.225,14.1483,48803000,0.0
2014-03-28,229.75,229.9,203.0,212.37,14.158,45282000,0.0
2014-03-21,234.95,241.55,227.5,228.89,15.2593,29261000,0.0
2014-03-14,242.7,247.5,228.32,230.97,15.398,40818600,0.0
2014-03-07,237.26,260.0,234.99,246.21,16.414,42944000,0.0
2014-02-28,208.7599,265.0,208.32,244.81,16.3207,98100300,0.0
2014-02-21,205.244,215.21,193.41,209.6,13.9733,51322900,0.0
2014-02-14,189.34,202.72,189.32,198.23,13.2153,43041600,0.0
2014-02-07,182.89,186.63,169.36,186.53,12.4353,33489300,0.0
2014-01-31,175.16,186.0,164.71,181.41,12.094,35819100,0.0
2014-01-24,171.24,182.38,170.81,174.6,11.64,32289000,0.0
2014-01-17,145.78,173.2,136.671,170.01,11.334,75554300,0.0
2014-01-10,150.0,153.7,142.25,145.7199,9.7147,29386500,0.0
2014-01-03,151.12,154.81,146.55,149.56,9.9707,19613300,0.0
2013-12-27,144.85,158.0,142.601,151.12,10.0747,27916700,0.0
2013-12-20,148.48,154.9,139.1,143.24,9.5493,48904800,0.0
2013-12-13,137.0,151.8,134.21,147.654,9.8436,48307200,0.0
2013-12-06,126.35,144.94,123.931,137.36,9.1573,63779300,0.0
2013-11-29,124.5,130.59,116.1,127.28,8.4853,46236600,0.0
2013-11-22,135.27,135.45,117.93,121.38,8.092,79804500,0.0
2013-11-15,141.0,145.42,134.111,135.45,9.03,63745000,0.0
2013-11-08,165.0,181.43,132.32,137.95,9.1967,111421800,0.0
2013-11-01,170.18,170.5,153.0,162.17,10.8113,46869600,0.0
2013-10-25,183.28,183.39,160.15,169.66,11.3107,54660400,0.0
2013-10-18,175.0,188.789,174.15,183.4,12.2267,39589300,0.0
2013-10-11,182.46,186.73,161.5,178.7,11.9133,57754300,0.0
2013-10-04,189.0,194.5,168.0,180.98,12.0653,75686500,0.0
2013-09-27,184.48,191.28,177.11,190.9,12.7267,35230300,0.0
2013-09-20,168.0,185.83,163.361,183.39,12.226,47507800,0.0
2013-09-13,163.12,167.895,158.51,165.54,11.036,40706000,0.0
2013-09-06,173.4,173.7,165.15,166.97,11.1313,38841800,0.0
2013-08-30,165.15,173.0,160.25,169.0,11.2667,76942500,0.0
2013-08-23,143.4269,162.3,142.83,161.839,10.7893,44246500,0.0
2013-08-16,149.43,150.5,135.0,142.0,9.4667,52642200,0.0
2013-08-09,140.01,158.88,132.36,153.0,10.2,73841900,0.0
2013-08-02,129.32,138.25,128.18,138.0,9.2,40751100,0.0
2013-07-26,119.89,130.68,119.56,129.39,8.626,39320600,0.0
2013-07-19,133.03,133.259,104.5,119.68,7.9787,85611700,0.0
2013-07-12,121.37,129.94,118.82,129.9,8.66,40845200,0.0
2013-07-05,109.36,121.89,109.15,120.09,8.006,34593100,0.0
2013-06-28,96.5,110.25,95.3,107.36,7.1573,34064600,0.0
2013-06-21,103.6,107.13,97.5,99.55,6.6367,46265500,0.0
2013-06-14,98.93,102.52,94.05,100.3,6.6867,38341600,0.0
2013-06-07,97.62,102.9,88.25,102.04,6.8027,60443000,0.0
2013-05-31,101.55,114.9,97.73,97.76,6.5173,76097100,0.0
2013-05-24,91.12,97.95,83.05,97.08,6.472,54061000,0.0
2013-05-17,80.99,97.12,78.11,91.5,6.1,117075700,0.0
2013-05-10,56.39,81.0,55.12,76.764,5.1176,74815200,0.0
2013-05-03,51.76,58.18,51.2,54.55,3.6367,18334200,0.0
2013-04-26,48.6,53.74,47.75,51.2,3.4133,16721200,0.0
2013-04-19,43.5,49.88,42.51,47.83,3.1887,13359900,0.0
2013-04-12,41.97,45.139,40.33,43.75,2.9167,12093000,0.0
2013-04-05,42.36,46.68,40.2105,41.37,2.758,30211700,0.0
2013-03-28,37.1,38.52,36.77,37.89,2.526,6642000,0.0
2013-03-22,35.3,37.06,34.92,36.62,2.4413,5424100,0.0
2013-03-15,38.87,39.49,35.21,35.29,2.3527,8977200,0.0
2013-03-08,34.77,39.44,34.7,38.47,2.5647,7065100,0.0
2013-03-01,36.15,36.75,33.8,34.65,2.31,11123000,0.0
2013-02-22,37.36,39.65,34.54,36.11,2.4073,17408500,0.0
2013-02-15,37.98,39.15,36.95,37.04,2.4693,9502700,0.0
2013-02-08,38.4,40.0,37.59,39.24,2.616,6667800,0.0
2013-02-01,36.86,38.71,36.86,38.3,2.5533,6382700,0.0
2013-01-25,34.56,37.72,34.26,36.98,2.4653,6742700,0.0
2013-01-18,33.08,34.85,32.85,34.52,2.3013,8919300,0.0
2013-01-11,34.8,34.8,32.11,32.91,2.194,4909700,0.0
2013-01-04,33.0,35.45,33.0,34.4,2.2933,3205700,0.0
2012-12-28,33.64,34.5,33.0,33.22,2.2147,1952400,0.0
