Date,gdpr1,gdpr2,cpi,bond20yr,bond30yr,fedfunds,cpir,wpir,unemp,employ
2010-01-31,15648.991,15456.059,2.1749,4.38,4.51,0.12000000000000006,1.6366,6.831800000000001,9.8,129790.0
2010-02-01,15658.642011866174,15476.816958621172,2.181892814624743,4.416579040350078,4.521013361420332,0.14986558659326643,1.6187646607726784,7.1875332872415,9.79502485515184,129887.17464155311
2010-02-02,15650.139460729473,15474.989453732926,2.182026926988191,4.422694174791535,4.529204637448103,0.1718042330525157,1.6174790316400869,7.342926783641262,9.795885821751124,129877.69058378249
2010-02-03,15642.073205029628,15473.296961589416,2.1821139843279496,4.427745869738973,4.536457996382682,0.19237902720678568,1.6164602915854047,7.484925938253289,9.79694142076902,129867.93340626358
2010-02-04,15634.498070476753,15471.740067197023,2.182154212806248,4.431769146571616,4.542788179870117,0.21146637889310024,1.6156942727079457,7.613029909296344,9.798152810102048,129857.96765319326
2010-02-05,15627.463629912816,15470.317943514347,2.1821481331029995,4.434807116622324,4.548217457414126,0.22895634865471975,1.6151661771315609,7.726852789902246,9.799481135688964,129847.85861227263
2010-02-06,15621.013840769634,15469.028380890715,2.182096553856678,4.436910438955728,4.552775282109785,0.24475343646373116,1.6148607031945077,7.826124432822681,9.800887979931193,129837.67178358331
2010-02-07,15615.186733928194,15467.867830382167,2.1820005629087116,4.438136716624555,4.556497887325513,0.25877723622351134,1.614762171073358,7.910690317706577,9.80233580239352,129827.47234678597
2010-02-08,15610.014156616513,15466.831460555046,2.181861516442134,4.43854983761477,4.559427828683292,0.2709629511905926,1.6148546467725369,7.980510473939946,9.803788368247139,129817.32463141902
2010-02-09,15605.521571481966,15465.913227255434,2.181681026122717,4.438219267150896,4.561613476141153,0.2812617667685421,1.6151220634558996,8.035657480114281,9.805211160049446,129807.29159506991
2010-02-10,15601.727913452833,15465.105955695186,2.1814609443671937,4.437219298427469,4.563108461387223,0.2896410784653244,1.6155483391505219,8.076313569003116,9.806571768631356,129797.4343141394
2010-02-11,15598.645505467233,15464.401434083187,2.1812033478783213,4.43562826915769,4.563971086107585,0.29608457415740796,1.6161174899149482,8.102766874410332,9.8078402590819,129787.81149182384
2010-02-12,15596.280033601173,15463.790517915277,2.180910519600328,4.433527751583348,4.564263696987941,0.3005921711557006,1.6168137376335716,8.11540686334303,9.808989508078911,129778.4789878011
2010-02-13,15594.630581576057,15463.26324392879,2.1805849292605917,4.431001723768915,4.564052033549286,0.30317980990739213,1.6176216116748678,8.114719003595209,9.80999550911132,129769.48937392446
