Date,dpr,npm,gpm,roa,roe,capital_ratio,de_ratio,cash_ratio,curr_ratio,inv_turn,pay_turn,sale_nwc,rd_sale,accrual
2013-05-24,,-0.22,0.333,-0.042,-0.846,0.652,6.393,0.433,0.991,2.42,3.57,9.286,0.177,-0.052
2013-05-17,,-0.22,0.333,-0.042,-0.846,0.652,6.393,0.433,0.991,2.42,3.57,9.286,0.177,-0.052
2013-05-10,,-0.22,0.333,-0.042,-0.846,0.652,6.393,0.433,0.991,2.42,3.57,9.286,0.177,-0.052
2013-05-03,,-0.22,0.333,-0.042,-0.846,0.652,6.393,0.433,0.991,2.42,3.57,9.286,0.177,-0.052
2013-04-26,,-0.22,0.333,-0.042,-0.846,0.652,6.393,0.433,0.991,2.42,3.57,9.286,0.177,-0.052
2013-04-19,,-0.22,0.333,-0.042,-0.846,0.652,6.393,0.433,0.991,2.42,3.57,9.286,0.177,-0.052
2013-04-12,,-0.22,0.333,-0.042,-0.846,0.652,6.393,0.433,0.991,2.42,3.57,9.286,0.177,-0.052
2013-04-05,,-0.22,0.333,-0.042,-0.846,0.652,6.393,0.433,0.991,2.42,3.57,9.286,0.177,-0.052
2013-03-28,,-0.22,0.333,-0.042,-0.846,0.652,6.393,0.433,0.991,2.42,3.57,9.286,0.177,-0.052
2013-03-22,,-0.22,0.333,-0.042,-0.846,0.652,6.393,0.433,0.991,2.42,3.57,9.286,0.177,-0.052
2013-03-15,,-0.22,0.333,-0.042,-0.846,0.652,6.393,0.433,0.991,2.42,3.57,9.286,0.177,-0.052
2013-03-08,,-0.22,0.333,-0.042,-0.846,0.652,6.393,0.433,0.991,2.42,3.57,9.286,0.177,-0.052
2013-03-01,,-0.22,0.333,-0.042,-0.846,0.652,6.393,0.433,0.991,2.42,3.57,9.286,0.177,-0.052
2013-02-22,,-0.22,0.333,-0.042,-0.846,0.652,6.393,0.433,0.991,2.42,3.57,9.286,0.177,-0.052
2013-02-15,,-0.22,0.333,-0.042,-0.846,0.652,6.393,0.433,0.991,2.42,3.57,9.286,0.177,-0.052
2013-02-08,,-0.22,0.333,-0.042,-0.846,0.652,6.393,0.433,0.991,2.42,3.57,9.286,0.177,-0.052
2013-02-01,,-0.22,0.333,-0.042,-0.846,0.652,6.393,0.433,0.991,2.42,3.57,9.286,0.177,-0.052
2013-01-25,,-0.22,0.333,-0.042,-0.846,0.652,6.393,0.433,0.991,2.42,3.57,9.286,0.177,-0.052
2013-01-18,,-0.22,0.333,-0.042,-0.846,0.652,6.393,0.433,0.991,2.42,3.57,9.286,0.177,-0.052
2013-01-11,,-0.22,0.333,-0.042,-0.846,0.652,6.393,0.433,0.991,2.42,3.57,9.286,0.177,-0.052
2013-01-04,,-0.22,0.333,-0.042,-0.846,0.652,6.393,0.433,0.991,2.42,3.57,9.286,0.177,-0.052
2012-12-28,,-0.22,0.333,-0.042,-0.846,0.652,6.393,0.433,0.991,2.42,3.57,9.286,0.177,-0.052
2012-12-21,,-0.22,0.333,-0.042,-0.846,0.652,6.393,0.433,0.991,2.42,3.57,9.286,0.177,-0.052
2012-12-14,,-0.22,0.333,-0.042,-0.846,0.652,6.393,0.433,0.991,2.42,3.57,9.286,0.177,-0.052
2012-12-07,,-0.22,0.333,-0.042,-0.846,0.652,6.393,0.433,0.991,2.42,3.57,9.286,0.177,-0.052
2012-11-30,,-0.22,0.333,-0.042,-0.846,0.652,6.393,0.433,0.991,2.42,3.57,9.286,0.177,-0.052
2012-11-23,,-0.22,0.333,-0.042,-0.846,0.652,6.393,0.433,0.991,2.42,3.57,9.286,0.177,-0.052
2012-11-16,,-0.22,0.333,-0.042,-0.846,0.652,6.393,0.433,0.991,2.42,3.57,9.286,0.177,-0.052
2012-11-09,,-0.22,0.333,-0.042,-0.846,0.652,6.393,0.433,0.991,2.42,3.57,9.286,0.177,-0.052
2012-11-02,,-0.22,0.333,-0.042,-0.846,0.652,6.393,0.433,0.991,2.42,3.57,9.286,0.177,-0.052
2012-10-26,,-0.22,0.333,-0.042,-0.846,0.652,6.393,0.433,0.991,2.42,3.57,9.286,0.177,-0.052
2012-10-19,,-0.22,0.333,-0.042,-0.846,0.652,6.393,0.433,0.991,2.42,3.57,9.286,0.177,-0.052
2012-10-12,,-0.22,0.333,-0.042,-0.846,0.652,6.393,0.433,0.991,2.42,3.57,9.286,0.177,-0.052
2012-10-05,,-0.22,0.333,-0.042,-0.846,0.652,6.393,0.433,0.991,2.42,3.57,9.286,0.177,-0.052
2012-09-28,,-0.22,0.333,-0.042,-0.846,0.652,6.393,0.433,0.991,2.42,3.57,9.286,0.177,-0.052
2012-09-21,,-0.22,0.333,-0.042,-0.846,0.652,6.393,0.433,0.991,2.42,3.57,9.286,0.177,-0.052
2012-09-14,,-0.22,0.333,-0.042,-0.846,0.652,6.393,0.433,0.991,2.42,3.57,9.286,0.177,-0.052
2012-09-07,,-0.22,0.333,-0.042,-0.846,0.652,6.393,0.433,0.991,2.42,3.57,9.286,0.177,-0.052
2012-08-31,,-0.22,0.333,-0.042,-0.846,0.652,6.393,0.433,0.991,2.42,3.57,9.286,0.177,-0.052
2012-08-24,,-0.22,0.333,-0.042,-0.846,0.652,6.393,0.433,0.991,2.42,3.57,9.286,0.177,-0.052
2012-08-17,,-0.22,0.333,-0.042,-0.846,0.652,6.393,0.433,0.991,2.42,3.57,9.286,0.177,-0.052
2012-08-10,,-0.22,0.333,-0.042,-0.846,0.652,6.393,0.433,0.991,2.42,3.57,9.286,0.177,-0.052
2012-08-03,,-0.22,0.333,-0.042,-0.846,0.652,6.393,0.433,0.991,2.42,3.57,9.286,0.177,-0.052
2012-07-27,,-0.22,0.333,-0.042,-0.846,0.652,6.393,0.433,0.991,2.42,3.57,9.286,0.177,-0.052
2012-07-20,,-0.22,0.333,-0.042,-0.846,0.652,6.393,0.433,0.991,2.42,3.57,9.286,0.177,-0.052
2012-07-13,,-0.22,0.333,-0.042,-0.846,0.652,6.393,0.433,0.991,2.42,3.57,9.286,0.177,-0.052
2012-07-06,,-0.22,0.333,-0.042,-0.846,0.652,6.393,0.433,0.991,2.42,3.57,9.286,0.177,-0.052
2012-06-29,,-0.22,0.333,-0.042,-0.846,0.652,6.393,0.433,0.991,2.42,3.57,9.286,0.177,-0.052
2012-06-22,,-0.22,0.333,-0.042,-0.846,0.652,6.393,0.433,0.991,2.42,3.57,9.286,0.177,-0.052
2012-06-15,,-0.22,0.333,-0.042,-0.846,0.652,6.393,0.433,0.991,2.42,3.57,9.286,0.177,-0.052
2012-06-08,,-0.22,0.333,-0.042,-0.846,0.652,6.393,0.433,0.991,2.42,3.57,9.286,0.177,-0.052
2012-06-01,,-0.22,0.333,-0.042,-0.846,0.652,6.393,0.433,0.991,2.42,3.57,9.286,0.177,-0.052
2012-05-25,,-0.22,0.333,-0.042,-0.846,0.652,6.393,0.433,0.991,2.42,3.57,9.286,0.177,-0.052
2012-05-18,,-0.22,0.333,-0.042,-0.846,0.652,6.393,0.433,0.991,2.42,3.57,9.286,0.177,-0.052
2012-05-11,,-0.22,0.333,-0.042,-0.846,0.652,6.393,0.433,0.991,2.42,3.57,9.286,0.177,-0.052
2012-05-04,,-0.22,0.333,-0.042,-0.846,0.652,6.393,0.433,0.991,2.42,3.57,9.286,0.177,-0.052
2012-04-27,,-0.22,0.333,-0.042,-0.846,0.652,6.393,0.433,0.991,2.42,3.57,9.286,0.177,-0.052
2012-04-20,,-0.22,0.333,-0.042,-0.846,0.652,6.393,0.433,0.991,2.42,3.57,9.286,0.177,-0.052
2012-04-13,,-0.22,0.333,-0.042,-0.846,0.652,6.393,0.433,0.991,2.42,3.57,9.286,0.177,-0.052
2012-04-05,,-0.22,0.333,-0.042,-0.846,0.652,6.393,0.433,0.991,2.42,3.57,9.286,0.177,-0.052
2012-03-30,,-0.22,0.333,-0.042,-0.846,0.652,6.393,0.433,0.991,2.42,3.57,9.286,0.177,-0.052
2012-03-23,,-0.22,0.333,-0.042,-0.846,0.652,6.393,0.433,0.991,2.42,3.57,9.286,0.177,-0.052
2012-03-16,,-0.22,0.333,-0.042,-0.846,0.652,6.393,0.433,0.991,2.42,3.57,9.286,0.177,-0.052
2012-03-09,,-0.22,0.333,-0.042,-0.846,0.652,6.393,0.433,0.991,2.42,3.57,9.286,0.177,-0.052
2012-03-02,,-0.22,0.333,-0.042,-0.846,0.652,6.393,0.433,0.991,2.42,3.57,9.286,0.177,-0.052
2012-02-24,,-0.22,0.333,-0.042,-0.846,0.652,6.393,0.433,0.991,2.42,3.57,9.286,0.177,-0.052
2012-02-17,,-0.22,0.333,-0.042,-0.846,0.652,6.393,0.433,0.991,2.42,3.57,9.286,0.177,-0.052
2012-02-10,,-0.22,0.333,-0.042,-0.846,0.652,6.393,0.433,0.991,2.42,3.57,9.286,0.177,-0.052
2012-02-03,,-0.22,0.333,-0.042,-0.846,0.652,6.393,0.433,0.991,2.42,3.57,9.286,0.177,-0.052
2012-01-27,,-0.22,0.333,-0.042,-0.846,0.652,6.393,0.433,0.991,2.42,3.57,9.286,0.177,-0.052
2012-01-20,,-0.22,0.333,-0.042,-0.846,0.652,6.393,0.433,0.991,2.42,3.57,9.286,0.177,-0.052
2012-01-13,,-0.22,0.333,-0.042,-0.846,0.652,6.393,0.433,0.991,2.42,3.57,9.286,0.177,-0.052
2012-01-06,,-0.22,0.333,-0.042,-0.846,0.652,6.393,0.433,0.991,2.42,3.57,9.286,0.177,-0.052
2011-12-30,,-0.22,0.333,-0.042,-0.846,0.652,6.393,0.433,0.991,2.42,3.57,9.286,0.177,-0.052
2011-12-23,,-0.22,0.333,-0.042,-0.846,0.652,6.393,0.433,0.991,2.42,3.57,9.286,0.177,-0.052
2011-12-16,,-0.22,0.333,-0.042,-0.846,0.652,6.393,0.433,0.991,2.42,3.57,9.286,0.177,-0.052
2011-12-09,,-0.22,0.333,-0.042,-0.846,0.652,6.393,0.433,0.991,2.42,3.57,9.286,0.177,-0.052
2011-12-02,,-0.22,0.333,-0.042,-0.846,0.652,6.393,0.433,0.991,2.42,3.57,9.286,0.177,-0.052
2011-11-25,,-0.22,0.333,-0.042,-0.846,0.652,6.393,0.433,0.991,2.42,3.57,9.286,0.177,-0.052
2011-11-18,,-0.22,0.333,-0.042,-0.846,0.652,6.393,0.433,0.991,2.42,3.57,9.286,0.177,-0.052
2011-11-11,,-0.22,0.333,-0.042,-0.846,0.652,6.393,0.433,0.991,2.42,3.57,9.286,0.177,-0.052
2011-11-04,,-0.22,0.333,-0.042,-0.846,0.652,6.393,0.433,0.991,2.42,3.57,9.286,0.177,-0.052
2011-10-28,,-0.22,0.333,-0.042,-0.846,0.652,6.393,0.433,0.991,2.42,3.57,9.286,0.177,-0.052
2011-10-21,,-0.22,0.333,-0.042,-0.846,0.652,6.393,0.433,0.991,2.42,3.57,9.286,0.177,-0.052
2011-10-14,,-0.22,0.333,-0.042,-0.846,0.652,6.393,0.433,0.991,2.42,3.57,9.286,0.177,-0.052
2011-10-07,,-0.22,0.333,-0.042,-0.846,0.652,6.393,0.433,0.991,2.42,3.57,9.286,0.177,-0.052
2011-09-30,,-1.115,0.398,-0.46,-0.951,0.345,1.103,1.996,2.63,2.427,2.761,1.004,0.922,-0.205
2011-09-23,,-1.115,0.398,-0.46,-0.951,0.345,1.103,1.996,2.63,2.427,2.761,1.004,0.922,-0.205
2011-09-16,,-1.115,0.398,-0.46,-0.951,0.345,1.103,1.996,2.63,2.427,2.761,1.004,0.922,-0.205
2011-09-09,,-1.115,0.398,-0.46,-0.951,0.345,1.103,1.996,2.63,2.427,2.761,1.004,0.922,-0.205
2011-09-02,,-1.115,0.398,-0.46,-0.951,0.345,1.103,1.996,2.63,2.427,2.761,1.004,0.922,-0.205
2011-08-26,,-1.115,0.398,-0.46,-0.951,0.345,1.103,1.996,2.63,2.427,2.761,1.004,0.922,-0.205
2011-08-19,,-1.115,0.398,-0.46,-0.951,0.345,1.103,1.996,2.63,2.427,2.761,1.004,0.922,-0.205
2011-08-12,,-1.115,0.398,-0.46,-0.951,0.345,1.103,1.996,2.63,2.427,2.761,1.004,0.922,-0.205
2011-08-05,,-1.115,0.398,-0.46,-0.951,0.345,1.103,1.996,2.63,2.427,2.761,1.004,0.922,-0.205
2011-07-29,,-1.115,0.398,-0.46,-0.951,0.345,1.103,1.996,2.63,2.427,2.761,1.004,0.922,-0.205
2011-07-22,,-1.115,0.398,-0.46,-0.951,0.345,1.103,1.996,2.63,2.427,2.761,1.004,0.922,-0.205
2011-07-15,,-1.115,0.398,-0.46,-0.951,0.345,1.103,1.996,2.63,2.427,2.761,1.004,0.922,-0.205
2011-07-08,,-1.115,0.398,-0.46,-0.951,0.345,1.103,1.996,2.63,2.427,2.761,1.004,0.922,-0.205
2011-07-01,,-1.115,0.398,-0.46,-0.951,0.345,1.103,1.996,2.63,2.427,2.761,1.004,0.922,-0.205
2011-06-24,,-1.115,0.398,-0.46,-0.951,0.345,1.103,1.996,2.63,2.427,2.761,1.004,0.922,-0.205
2011-06-17,,-1.115,0.398,-0.46,-0.951,0.345,1.103,1.996,2.63,2.427,2.761,1.004,0.922,-0.205
2011-06-10,,-1.115,0.398,-0.46,-0.951,0.345,1.103,1.996,2.63,2.427,2.761,1.004,0.922,-0.205
2011-06-03,,-1.115,0.398,-0.46,-0.951,0.345,1.103,1.996,2.63,2.427,2.761,1.004,0.922,-0.205
2011-05-27,,-1.115,0.398,-0.46,-0.951,0.345,1.103,1.996,2.63,2.427,2.761,1.004,0.922,-0.205
2011-05-20,,-1.115,0.398,-0.46,-0.951,0.345,1.103,1.996,2.63,2.427,2.761,1.004,0.922,-0.205
2011-05-13,,-1.115,0.398,-0.46,-0.951,0.345,1.103,1.996,2.63,2.427,2.761,1.004,0.922,-0.205
2011-05-06,,-1.115,0.398,-0.46,-0.951,0.345,1.103,1.996,2.63,2.427,2.761,1.004,0.922,-0.205
2011-04-29,,-1.115,0.398,-0.46,-0.951,0.345,1.103,1.996,2.63,2.427,2.761,1.004,0.922,-0.205
2011-04-21,,-1.115,0.398,-0.46,-0.951,0.345,1.103,1.996,2.63,2.427,2.761,1.004,0.922,-0.205
2011-04-15,,-1.115,0.398,-0.46,-0.951,0.345,1.103,1.996,2.63,2.427,2.761,1.004,0.922,-0.205
2011-04-08,,-1.115,0.398,-0.46,-0.951,0.345,1.103,1.996,2.63,2.427,2.761,1.004,0.922,-0.205
2011-04-01,,-1.115,0.398,-0.46,-0.951,0.345,1.103,1.996,2.63,2.427,2.761,1.004,0.922,-0.205
2011-03-25,,-1.115,0.398,-0.46,-0.951,0.345,1.103,1.996,2.63,2.427,2.761,1.004,0.922,-0.205
2011-03-18,,-1.115,0.398,-0.46,-0.951,0.345,1.103,1.996,2.63,2.427,2.761,1.004,0.922,-0.205
2011-03-11,,-1.115,0.398,-0.46,-0.951,0.345,1.103,1.996,2.63,2.427,2.761,1.004,0.922,-0.205
2011-03-04,,-1.115,0.398,-0.46,-0.951,0.345,1.103,1.996,2.63,2.427,2.761,1.004,0.922,-0.205
2011-02-25,,-1.115,0.398,-0.46,-0.951,0.345,1.103,1.996,2.63,2.427,2.761,1.004,0.922,-0.205
2011-02-18,,-1.115,0.398,-0.46,-0.951,0.345,1.103,1.996,2.63,2.427,2.761,1.004,0.922,-0.205
2011-02-11,,-1.115,0.398,-0.46,-0.951,0.345,1.103,1.996,2.63,2.427,2.761,1.004,0.922,-0.205
2011-02-04,,-1.115,0.398,-0.46,-0.951,0.345,1.103,1.996,2.63,2.427,2.761,1.004,0.922,-0.205
2011-01-28,,-1.115,0.398,-0.46,-0.951,0.345,1.103,1.996,2.63,2.427,2.761,1.004,0.922,-0.205
2011-01-21,,-1.115,0.398,-0.46,-0.951,0.345,1.103,1.996,2.63,2.427,2.761,1.004,0.922,-0.205
2011-01-14,,-1.115,0.398,-0.46,-0.951,0.345,1.103,1.996,2.63,2.427,2.761,1.004,0.922,-0.205
2011-01-07,,-1.115,0.398,-0.46,-0.951,0.345,1.103,1.996,2.63,2.427,2.761,1.004,0.922,-0.205
2010-12-31,,-1.322,0.354,-0.527,-0.951,0.259,0.865,2.024,2.757,2.204,4.421,0.777,0.797,-0.103
2010-12-23,,-1.322,0.354,-0.527,-0.951,0.259,0.865,2.024,2.757,2.204,4.421,0.777,0.797,-0.103
2010-12-17,,-1.322,0.354,-0.527,-0.951,0.259,0.865,2.024,2.757,2.204,4.421,0.777,0.797,-0.103
2010-12-10,,-1.322,0.354,-0.527,-0.951,0.259,0.865,2.024,2.757,2.204,4.421,0.777,0.797,-0.103
2010-12-03,,-1.322,0.354,-0.527,-0.951,0.259,0.865,2.024,2.757,2.204,4.421,0.777,0.797,-0.103
2010-11-26,,-1.322,0.354,-0.527,-0.951,0.259,0.865,2.024,2.757,2.204,4.421,0.777,0.797,-0.103
2010-11-19,,-1.322,0.354,-0.527,-0.951,0.259,0.865,2.024,2.757,2.204,4.421,0.777,0.797,-0.103
2010-11-12,,-1.322,0.354,-0.527,-0.951,0.259,0.865,2.024,2.757,2.204,4.421,0.777,0.797,-0.103
2010-11-05,,-1.322,0.354,-0.527,-0.951,0.259,0.865,2.024,2.757,2.204,4.421,0.777,0.797,-0.103
2010-10-29,,-1.322,0.354,-0.527,-0.951,0.259,0.865,2.024,2.757,2.204,4.421,0.777,0.797,-0.103
2010-10-22,,-1.322,0.354,-0.527,-0.951,0.259,0.865,2.024,2.757,2.204,4.421,0.777,0.797,-0.103
2010-10-15,,-1.322,0.354,-0.527,-0.951,0.259,0.865,2.024,2.757,2.204,4.421,0.777,0.797,-0.103
2010-10-08,,-1.322,0.354,-0.527,-0.951,0.259,0.865,2.024,2.757,2.204,4.421,0.777,0.797,-0.103
2010-10-01,,-1.322,0.354,-0.527,-0.951,0.259,0.865,2.024,2.757,2.204,4.421,0.777,0.797,-0.103
2010-09-24,,-1.322,0.354,-0.527,-0.951,0.259,0.865,2.024,2.757,2.204,4.421,0.777,0.797,-0.103
2010-09-17,,-1.322,0.354,-0.527,-0.951,0.259,0.865,2.024,2.757,2.204,4.421,0.777,0.797,-0.103
2010-09-10,,-1.322,0.354,-0.527,-0.951,0.259,0.865,2.024,2.757,2.204,4.421,0.777,0.797,-0.103
2010-09-03,,-1.322,0.354,-0.527,-0.951,0.259,0.865,2.024,2.757,2.204,4.421,0.777,0.797,-0.103
2010-08-27,,-1.322,0.354,-0.527,-0.951,0.259,0.865,2.024,2.757,2.204,4.421,0.777,0.797,-0.103
2010-08-20,,-1.322,0.354,-0.527,-0.951,0.259,0.865,2.024,2.757,2.204,4.421,0.777,0.797,-0.103
2010-08-13,,-1.322,0.354,-0.527,-0.951,0.259,0.865,2.024,2.757,2.204,4.421,0.777,0.797,-0.103
2010-08-06,,-1.322,0.354,-0.527,-0.951,0.259,0.865,2.024,2.757,2.204,4.421,0.777,0.797,-0.103
2010-07-30,,-1.322,0.354,-0.527,-0.951,0.259,0.865,2.024,2.757,2.204,4.421,0.777,0.797,-0.103
2010-07-23,,-1.322,0.354,-0.527,-0.951,0.259,0.865,2.024,2.757,2.204,4.421,0.777,0.797,-0.103
2010-07-16,,-1.322,0.354,-0.527,-0.951,0.259,0.865,2.024,2.757,2.204,4.421,0.777,0.797,-0.103
2010-07-09,,-1.322,0.354,-0.527,-0.951,0.259,0.865,2.024,2.757,2.204,4.421,0.777,0.797,-0.103
